facility_code,issue_info,facility_name,patient_name,tel_num,patient_ssn,fax_num,disease_code,doctor_name,license_type,license_no,med_name_1,med_name_2,med_name_3,med_name_4,med_name_5,med_name_6,med_name_7,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,days_1,days_2,days_3,days_4,days_5,days_6,days_7,med_usage,inject_in,inject_out,inject_name_1,inject_dose_1,inject_freq_1,inject_days_1,inject_name_2,inject_dose_2,inject_freq_2,inject_days_2,inject_name_3,inject_dose_3,inject_freq_3,inject_days_3,pharmacy_note,copay_code,valid_period,dispense_facility,change_note,pharmacist_name,dispense_amount,dispense_date
91171362,2024년 05월 12일 - 제 925 호,창원성심의원,김서윤,055-555-6666,580819-2737106,055-555-6667,F41.1,장서연,치과의사,제 47307 호,아지스로마이신정250mg,타이레놀정500밀리그램,덱사메타손정0.5mg,아목시실린캡슐500mg,아목시실린캡슐250mg,로라타딘정10mg,아스피린정100mg,1정,1정,1정,1캡슐,1캡슐,1정,1정,1회,3회,3회,3회,3회,1회,1회,1일,1일,1일,1일,1일,1일,1일,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 3 )일간,,,,,
82081810,2024년 08월 08일 - 제 5935 호,천안보훈의원,오하영,041-666-7777,971205-2106717,041-666-7778,E11.9,최서현,치과의사,제 63637 호,레보세티리진정5mg,메트포르민정1000mg,클로르페니라민정4mg,암로디핀정5mg,세팔렉신캡슐500mg,,,1정,1정,1정,1정,1캡슐,,,1회,2회,3회,1회,3회,,,7일,7일,7일,7일,7일,,,아침공복,[  ]원 내 조제,[✓]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 3 )일간,,,,,
39559352,2025년 03월 09일 - 제 7873 호,안산연세의원,권준혁,031-444-5555,631119-2175242,031-444-5556,R05,고도현,의사,제 61469 호,아스피린정100mg,레보플록사신정500mg,프레드니솔론정5mg,아지스로마이신정250mg,독시사이클린캡슐100mg,시메티딘정400mg,세팔렉신캡슐500mg,1정,1정,1정,1정,1캡슐,1정,1캡슐,1회,1회,3회,1회,2회,2회,3회,1일,1일,1일,1일,1일,1일,1일,아침식후,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,,발급일부터 ( 3 )일간,,,,,
67282507,2025년 05월 16일 - 제 1539 호,울산바른의원,양현준,052-890-1234,591010-2581690,052-890-1235,K35.9,서하린,의사,제 60603 호,아스피린정100mg,암로디핀정5mg,판토프라졸정40mg,로라타딘정10mg,,,,1정,1정,1정,1정,,,,1회,1회,1회,1회,,,,3일,3일,3일,3일,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,3,발급일부터 ( 14 )일간,,,,,
97983096,2024년 10월 18일 - 제 1762 호,전주사랑의원,손지호,063-901-2345,960427-2472808,063-901-2346,J31.0,홍주원,의사,제 14629 호,모사프리드정5mg,나프록센정250mg,세티리진정10mg,,,,,1정,1정,1정,,,,,3회,3회,1회,,,,,14일,14일,14일,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 14 )일간,,,,,
34661307,2025년 06월 12일 - 제 3508 호,대전선병원의원,이지민,042-111-2222,601228-1367847,042-111-2223,J18.9,송지유,한의사,제 12193 호,암로디핀정10mg,,,,,,,1정,,,,,,,1회,,,,,,,14일,,,,,,,취침전,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,,,,,3,발급일부터 ( 30 )일간,,,,,
60915219,2025년 09월 19일 - 제 7632 호,청주오즈코딩의원,허나은,043-123-4567,950902-2495353,043-123-4568,M54.5,황예린,한의사,제 37419 호,돔페리돈정10mg,암로디핀정5mg,레보세티리진정5mg,이부프로펜정400mg,,,,1정,1정,1정,1정,,,,3회,1회,1회,3회,,,,7일,7일,7일,7일,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 30 )일간,,,,,
61756376,2024년 01월 31일 - 제 719 호,세종스마일의원,고지훈,044-777-8888,620927-2512642,044-777-8889,J18.9,오민준,한의사,제 21289 호,아목시실린캡슐500mg,아지스로마이신정250mg,덱사메타손정0.5mg,독시사이클린캡슐100mg,아목시실린캡슐250mg,,,1캡슐,1정,1정,1캡슐,1캡슐,,,3회,1회,3회,1회,3회,,,1일,1일,1일,1일,1일,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,,,,,,,발급일부터 ( 3 )일간,,,,,
67916342,2025년 01월 11일 - 제 9309 호,대전연세의원,임도현,042-345-6789,791211-2569236,042-345-6780,J45.9,윤지성,치과의사,제 60777 호,레보플록사신정500mg,덱사메타손정0.5mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,7일,7일,,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
21531942,2025년 06월 21일 - 제 384 호,부산가정의학과,송하준,051-234-5678,920221-1848788,051-234-5679,E11.9,조준혁,치과의사,제 46295 호,프레드니솔론정5mg,돔페리돈정10mg,,,,,,1정,1정,,,,,,3회,3회,,,,,,14일,14일,,,,,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
89377318,2024년 01월 25일 - 제 361 호,인천중앙의원,이지유,032-567-8901,890427-1772628,032-567-8902,R51,이다현,한의사,제 23033 호,나프록센정250mg,,,,,,,1정,,,,,,,2회,,,,,,,30일,,,,,,,취침전,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,,,,,냉장보관,4,발급일부터 ( 7 )일간,,,,,
71137767,2025년 07월 04일 - 제 538 호,부산가정의학과,조수연,051-234-5678,840911-2837070,051-234-5679,L23.9,최민준,한의사,제 64487 호,이부프로펜정400mg,세티리진정10mg,아목시실린캡슐250mg,메트포르민정1000mg,,,,1정,1정,1캡슐,1정,,,,2회,1회,3회,2회,,,,30일,30일,30일,30일,,,,아침공복,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,빛을 피해 보관,1,발급일부터 ( 14 )일간,,,,,
72892331,2024년 04월 12일 - 제 6254 호,안산연세의원,손예준,031-444-5555,840813-1154465,031-444-5556,R51,홍지민,치과의사,제 71357 호,아목시실린캡슐250mg,아목시실린캡슐500mg,오메프라졸캡슐20mg,세팔렉신캡슐500mg,펙소페나딘정120mg,클로르페니라민정4mg,,1캡슐,1캡슐,1캡슐,1캡슐,1정,1정,,3회,3회,1회,3회,1회,3회,,7일,7일,7일,7일,7일,7일,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 14 )일간,,,,,
51072355,2024년 12월 08일 - 제 6065 호,창원성심의원,최하린,055-555-6666,990609-2425714,055-555-6667,J45.9,서혜린,한의사,제 70167 호,타이레놀정500밀리그램,펙소페나딘정120mg,클로르페니라민정4mg,나프록센정250mg,세팔렉신캡슐500mg,,,1정,1정,1정,1정,1캡슐,,,3회,1회,3회,3회,3회,,,3일,3일,3일,3일,3일,,,매식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 7 )일간,,,,,
85846459,2025년 11월 20일 - 제 1555 호,천안보훈의원,최예린,041-666-7777,820206-2792177,041-666-7778,J00,장민호,치과의사,제 24039 호,판토프라졸정40mg,덱사메타손정0.5mg,아목시실린캡슐250mg,,,,,1정,1정,1캡슐,,,,,1회,3회,3회,,,,,1일,1일,1일,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,4,발급일부터 ( 3 )일간,,,,,
85638991,2024년 03월 30일 - 제 2324 호,창원성심의원,최수빈,055-555-6666,770522-1495615,055-555-6667,J20.9,송현준,치과의사,제 90709 호,아목시실린캡슐250mg,암로디핀정10mg,레보세티리진정5mg,프레드니솔론정5mg,,,,1캡슐,1정,1정,1정,,,,3회,1회,1회,3회,,,,2일,2일,2일,2일,,,,아침식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 3 )일간,,,,,
84546826,2025년 08월 15일 - 제 2528 호,부천중앙의원,남서현,032-333-4444,720420-1712630,032-333-4445,M54.5,송채원,의사,제 68958 호,암로디핀정5mg,돔페리돈정10mg,세티리진정10mg,모사프리드정5mg,,,,1정,1정,1정,1정,,,,1회,3회,1회,3회,,,,5일,5일,5일,5일,,,,아침공복,[  ]원 내 조제,[✓]원 외 처방,페니라민주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,5,발급일부터 ( 14 )일간,,,,,
49838464,2025년 04월 30일 - 제 8533 호,부산가정의학과,서소연,051-234-5678,561122-2577361,051-234-5679,H10.9,한수아,치과의사,제 96496 호,아지스로마이신정250mg,메트포르민정500mg,트리메부틴정100mg,글리메피리드정2mg,메트포르민정1000mg,레보플록사신정500mg,돔페리돈정10mg,1정,1정,1정,1정,1정,1정,1정,1회,2회,3회,1회,2회,1회,3회,5일,5일,5일,5일,5일,5일,5일,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
42316129,2025년 12월 13일 - 제 1 호,인천중앙의원,고유진,032-567-8901,990903-2715434,032-567-8902,J31.0,안재원,치과의사,제 45535 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,2,발급일부터 ( 14 )일간,,,,,
61306368,2025년 07월 31일 - 제 6626 호,세종스마일의원,송민호,044-777-8888,540203-2382275,044-777-8889,J45.9,홍다은,의사,제 31347 호,레보플록사신정500mg,타이레놀정500밀리그램,오메프라졸캡슐20mg,덱사메타손정0.5mg,모사프리드정5mg,독시사이클린캡슐100mg,,1정,1정,1캡슐,1정,1정,1캡슐,,1회,3회,1회,3회,3회,2회,,2일,2일,2일,2일,2일,2일,,취침전,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,발급일부터 ( 14 )일간,,,,,
45012548,2025년 04월 16일 - 제 8923 호,전주사랑의원,심태양,063-901-2345,690720-2362694,063-901-2346,J03.9,문지훈,의사,제 53835 호,레보세티리진정5mg,펙소페나딘정120mg,오메프라졸캡슐20mg,판토프라졸정40mg,,,,1정,1정,1캡슐,1정,,,,1회,1회,1회,1회,,,,14일,14일,14일,14일,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
17301870,2025년 04월 20일 - 제 8528 호,부산가정의학과,이지유,051-234-5678,851104-1649155,051-234-5679,L23.9,이도윤,치과의사,제 97564 호,세팔렉신캡슐500mg,독시사이클린캡슐100mg,,,,,,1캡슐,1캡슐,,,,,,3회,2회,,,,,,2일,2일,,,,,,매식간,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,,,,냉장보관,1,발급일부터 ( 30 )일간,,,,,
55069203,2025년 09월 17일 - 제 1804 호,수원메디컬의원,백성준,031-222-3333,560723-2878999,031-222-3334,J06.9,송현수,치과의사,제 11852 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 30 )일간,,,,,
13285728,2024년 11월 20일 - 제 9601 호,울산바른의원,남민준,052-890-1234,600703-1796040,052-890-1235,B34.9,최도현,의사,제 29000 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,냉장보관,5,발급일부터 ( 3 )일간,,,,,
56904063,2025년 05월 16일 - 제 666 호,수원메디컬의원,백도현,031-222-3333,720102-1544526,031-222-3334,K92.1,이하린,치과의사,제 42848 호,세티리진정10mg,모사프리드정5mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,5일,5일,,,,,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,4,발급일부터 ( 7 )일간,,,,,
44546441,2025년 05월 18일 - 제 2847 호,전주사랑의원,전성민,063-901-2345,830513-1497047,063-901-2346,H10.9,문서현,치과의사,제 55275 호,메트포르민정1000mg,프레드니솔론정5mg,클래리스로마이신정250mg,타이레놀정500밀리그램,,,,1정,1정,1정,1정,,,,2회,1회,2회,2회,,,,14일,14일,14일,14일,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
60278301,2024년 01월 15일 - 제 8685 호,수원메디컬의원,고주원,031-222-3333,711224-2942571,031-222-3334,J31.0,홍혜린,한의사,제 91586 호,글리메피리드정2mg,아스피린정100mg,프레드니솔론정5mg,암로디핀정10mg,,,,1정,1정,1정,1정,,,,1회,1회,1회,1회,,,,3일,3일,3일,3일,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,비타민B12주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,6,발급일부터 ( 7 )일간,,,,,
72991756,2025년 12월 15일 - 제 9922 호,광주한마음의원,양태민,062-456-7890,910201-2984044,062-456-7891,I10,오민호,한의사,제 80289 호,펙소페나딘정120mg,암로디핀정5mg,,,,,,1정,1정,,,,,,1회,1회,,,,,,1일,1일,,,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,빛을 피해 보관,6,발급일부터 ( 3 )일간,,,,,
94390564,2025년 07월 15일 - 제 3278 호,목포중앙의원,심민준,061-888-9999,520426-2536027,061-888-9990,H10.9,최서현,의사,제 96219 호,클로르페니라민정4mg,,,,,,,1정,,,,,,,3회,,,,,,,3일,,,,,,,매식간,[✓]원 내 조제,[  ]원 외 처방,케토롤락주사,1앰플,1회,1일,,,,,,,,,,2,발급일부터 ( 14 )일간,,,,,
87680158,2025년 11월 21일 - 제 334 호,울산바른의원,강민재,052-890-1234,801223-2594057,052-890-1235,K29.7,조예린,치과의사,제 26272 호,나프록센정250mg,펙소페나딘정120mg,덱사메타손정0.5mg,아지스로마이신정250mg,세팔렉신캡슐500mg,클로르페니라민정4mg,,1정,1정,1정,1정,1캡슐,1정,,2회,2회,3회,1회,3회,3회,,7일,7일,7일,7일,7일,7일,,매식후,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 30 )일간,,,,,
17323404,2025년 06월 24일 - 제 1583 호,목포중앙의원,정민호,061-888-9999,840115-2938507,061-888-9990,E11.9,조서윤,한의사,제 45939 호,세팔렉신캡슐500mg,레보플록사신정500mg,타이레놀정500밀리그램,로라타딘정10mg,,,,1캡슐,1정,1정,1정,,,,3회,1회,3회,1회,,,,30일,30일,30일,30일,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
35713251,2025년 03월 06일 - 제 8056 호,서울내과의원,황지민,02-1234-5678,981210-2588272,02-1234-5679,J20.9,문다현,의사,제 96727 호,메트포르민정500mg,오메프라졸캡슐20mg,타이레놀정500밀리그램,펙소페나딘정120mg,레보플록사신정500mg,,,1정,1캡슐,1정,1정,1정,,,2회,1회,2회,1회,1회,,,3일,3일,3일,3일,3일,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,빛을 피해 보관,3,발급일부터 ( 14 )일간,,,,,
40544024,2024년 03월 19일 - 제 2802 호,청주오즈코딩의원,강현수,043-123-4567,940328-1521098,043-123-4568,J03.9,정현준,치과의사,제 24528 호,클래리스로마이신정250mg,독시사이클린캡슐100mg,아지스로마이신정250mg,아스피린정100mg,돔페리돈정10mg,트리메부틴정100mg,,1정,1캡슐,1정,1정,1정,1정,,2회,2회,1회,1회,3회,3회,,1일,1일,1일,1일,1일,1일,,자기전,[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 14 )일간,,,,,
96388842,2024년 07월 17일 - 제 4471 호,수원메디컬의원,최주원,031-222-3333,940109-1145179,031-222-3334,R05,조서현,의사,제 23464 호,이부프로펜정400mg,,,,,,,1정,,,,,,,2회,,,,,,,2일,,,,,,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,,,,냉장보관,2,발급일부터 ( 3 )일간,,,,,
83102012,2024년 08월 23일 - 제 2908 호,안산연세의원,전혜린,031-444-5555,771013-2282689,031-444-5556,R51,홍다은,한의사,제 50256 호,이부프로펜정400mg,,,,,,,1정,,,,,,,2회,,,,,,,3일,,,,,,,매식전,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
99305449,2025년 07월 26일 - 제 7882 호,강릉동인의원,서나은,033-999-0000,591120-1476339,033-999-0001,K35.9,송현준,한의사,제 37379 호,덱사메타손정0.5mg,,,,,,,1정,,,,,,,3회,,,,,,,7일,,,,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,5,발급일부터 ( 30 )일간,,,,,
60289806,2024년 01월 29일 - 제 9796 호,수원메디컬의원,홍다현,031-222-3333,960511-1790740,031-222-3334,J45.9,문수빈,한의사,제 80447 호,판토프라졸정40mg,돔페리돈정10mg,암로디핀정10mg,오메프라졸캡슐20mg,,,,1정,1정,1정,1캡슐,,,,1회,3회,1회,1회,,,,14일,14일,14일,14일,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 7 )일간,,,,,
21688938,2025년 09월 16일 - 제 1508 호,수원365의원,송성민,031-678-9012,850209-2226612,031-678-9013,L23.9,장민서,치과의사,제 47952 호,암로디핀정10mg,아지스로마이신정250mg,덱사메타손정0.5mg,로사르탄정50mg,아스피린정100mg,글리메피리드정2mg,이부프로펜정400mg,1정,1정,1정,1정,1정,1정,1정,1회,1회,3회,1회,1회,1회,2회,14일,14일,14일,14일,14일,14일,14일,자기전,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,1,발급일부터 ( 14 )일간,,,,,
72225681,2025년 12월 22일 - 제 9956 호,대전선병원의원,오미래,042-111-2222,531202-2940989,042-111-2223,K59.0,홍수연,치과의사,제 16615 호,로사르탄정50mg,클래리스로마이신정250mg,모사프리드정5mg,레보플록사신정500mg,,,,1정,1정,1정,1정,,,,1회,2회,3회,1회,,,,1일,1일,1일,1일,,,,취침전,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,,4,발급일부터 ( 3 )일간,,,,,
29589250,2025년 03월 19일 - 제 8036 호,창원성심의원,문현수,055-555-6666,660303-1551261,055-555-6667,K21.0,서준우,의사,제 92166 호,아목시실린캡슐500mg,,,,,,,1캡슐,,,,,,,3회,,,,,,,3일,,,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
46300529,2025년 08월 10일 - 제 2163 호,목포중앙의원,홍예린,061-888-9999,600717-2565757,061-888-9990,J45.9,최민준,치과의사,제 65533 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
41046051,2024년 04월 21일 - 제 8321 호,수원365의원,홍예은,031-678-9012,510412-1134931,031-678-9013,J03.9,서나은,의사,제 60859 호,모사프리드정5mg,아스피린정100mg,,,,,,1정,1정,,,,,,3회,1회,,,,,,14일,14일,,,,,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
63249261,2025년 01월 10일 - 제 8862 호,인천중앙의원,신지유,032-567-8901,640824-1342729,032-567-8902,K21.0,장민준,한의사,제 70067 호,오메프라졸캡슐20mg,클로르페니라민정4mg,펙소페나딘정120mg,아스피린정100mg,암로디핀정10mg,덱사메타손정0.5mg,,1캡슐,1정,1정,1정,1정,1정,,1회,3회,2회,1회,1회,3회,,14일,14일,14일,14일,14일,14일,,아침식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,4,발급일부터 ( 14 )일간,,,,,
27160639,2024년 12월 12일 - 제 9071 호,대전선병원의원,최준서,042-111-2222,900410-2789332,042-111-2223,K92.1,안준우,치과의사,제 54241 호,아목시실린캡슐500mg,이부프로펜정400mg,펙소페나딘정120mg,덱사메타손정0.5mg,,,,1캡슐,1정,1정,1정,,,,3회,3회,1회,3회,,,,1일,1일,1일,1일,,,,아침공복,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,,,,,,,,,빛을 피해 보관,6,발급일부터 ( 7 )일간,,,,,
